compound,name,negative,neutral,positive,ticker
0.9994,REBGLO,0.009,0.938,0.053,REN
0.9975,REBGLO,0.05,0.838,0.112,REN
0.9826,REBGLO,0.011,0.913,0.076,REN
0.9774,REBGLO,0.02,0.84,0.14,REN
-0.9636,REBGLO,0.06,0.917,0.023,REN
0.9984,REBGLO,0.035,0.911,0.054,REN
0.9531,REBGLO,0.01,0.919,0.07,REN
-0.7096,REBGLO,0.025,0.969,0.005,REN
0.9671,REBGLO,0.052,0.851,0.097,REN
1.0,REBGLO,0.017,0.825,0.158,REN
-1.0,REBGLO,0.153,0.766,0.081,REN
1.0,REBGLO,0.065,0.821,0.114,REN
0.9944,REBGLO,0.023,0.866,0.111,REN
0.9993,REBGLO,0.04,0.808,0.152,REN
0.079,REBGLO,0.036,0.927,0.038,REN
0.0,REBGLO,0.0,1.0,0.0,REN
0.6428,REBGLO,0.049,0.889,0.061,REN
0.9985,REBGLO,0.033,0.752,0.214,REN
0.981,REBGLO,0.02,0.915,0.065,REN
0.995,REBGLO,0.008,0.784,0.208,REN
0.9955,REBGLO,0.009,0.889,0.102,REN
0.9977,REBGLO,0.015,0.875,0.11,REN
-0.9775,REBGLO,0.121,0.816,0.063,REN
0.7568,REBGLO,0.019,0.946,0.034,REN
-1.0,REBGLO,0.089,0.883,0.029,REN
0.0772,REBGLO,0.021,0.956,0.023,REN
0.9945,REBGLO,0.015,0.861,0.125,REN
-0.0516,REBGLO,0.065,0.872,0.063,REN
0.7297,REBGLO,0.014,0.96,0.026,REN
-0.5719,REBGLO,0.021,0.973,0.006,REN
0.9851,REBGLO,0.031,0.902,0.067,REN
0.9975,REBGLO,0.008,0.831,0.16,REN
0.9603,REBGLO,0.021,0.843,0.135,REN
0.9761,REBGLO,0.017,0.848,0.135,REN
0.9992,REBGLO,0.028,0.734,0.239,REN
0.9956,REBGLO,0.07,0.761,0.169,REN
0.7676,REBGLO,0.005,0.989,0.006,REN
0.9927,REBGLO,0.025,0.879,0.095,REN
0.9671,REBGLO,0.052,0.851,0.097,REN
-0.6486,REBGLO,0.034,0.951,0.015,REN
0.9994,REBGLO,0.024,0.87,0.106,REN
0.8104,REBGLO,0.046,0.886,0.069,REN
0.9978,REBGLO,0.03,0.847,0.123,REN
-0.7964,REBGLO,0.038,0.955,0.007,REN
-0.2185,REBGLO,0.018,0.971,0.012,REN
0.903,REBGLO,0.02,0.887,0.093,REN
0.9997,REBGLO,0.026,0.792,0.182,REN
0.9941,REBGLO,0.032,0.833,0.136,REN
0.9781,REBGLO,0.045,0.884,0.071,REN
0.9729,REBGLO,0.016,0.867,0.117,REN
-0.3612,REBGLO,0.014,0.979,0.006,REN
0.9996,REBGLO,0.03,0.838,0.132,REN
0.9979,REBGLO,0.08,0.7,0.22,REN
0.9749,REBGLO,0.011,0.84,0.148,REN
0.5766,REBGLO,0.005,0.981,0.014,REN
0.995,REBGLO,0.002,0.889,0.109,REN
0.4648,REBGLO,0.011,0.972,0.018,REN
0.9947,REBGLO,0.002,0.892,0.106,REN
0.9964,REBGLO,0.055,0.784,0.161,REN
-0.7532,REBGLO,0.073,0.899,0.028,REN
0.9741,REBGLO,0.021,0.9,0.078,REN
-0.9574,REBGLO,0.104,0.825,0.071,REN
-0.8332,REBGLO,0.081,0.892,0.027,REN
0.9817,REBGLO,0.056,0.795,0.149,REN
0.9921,REBGLO,0.028,0.901,0.071,REN
0.9955,REBGLO,0.018,0.889,0.093,REN
0.9979,REBGLO,0.005,0.978,0.017,REN
0.4767,REBGLO,0.01,0.973,0.017,REN
0.9955,REBGLO,0.024,0.837,0.14,REN
0.975,REBGLO,0.017,0.904,0.079,REN
0.9881,REBGLO,0.113,0.761,0.127,REN
0.9936,REBGLO,0.0,0.842,0.158,REN
0.9918,REBGLO,0.028,0.902,0.071,REN
0.9998,REBGLO,0.076,0.755,0.17,REN
0.5766,REBGLO,0.005,0.982,0.013,REN
0.0772,REBGLO,0.018,0.962,0.02,REN
0.9923,REBGLO,0.004,0.916,0.08,REN
0.9825,REBGLO,0.0,0.807,0.193,REN
0.8777,REBGLO,0.0,0.925,0.075,REN
0.5331,REBGLO,0.071,0.853,0.076,REN
-0.2465,REBGLO,0.034,0.922,0.043,REN
0.9947,REBGLO,0.002,0.892,0.106,REN
0.9994,REBGLO,0.009,0.935,0.056,REN
0.9876,REBGLO,0.048,0.893,0.059,REN
0.9503,REBGLO,0.028,0.872,0.1,REN
0.9952,REBGLO,0.007,0.908,0.085,REN
0.9947,REBGLO,0.011,0.844,0.145,REN
0.9879,REBGLO,0.0,0.775,0.225,REN
0.9718,REBGLO,0.019,0.893,0.088,REN
0.9714,REBGLO,0.021,0.894,0.086,REN
0.9954,REBGLO,0.019,0.876,0.105,REN
-0.9999,REBGLO,0.106,0.813,0.082,REN
0.9947,REBGLO,0.002,0.892,0.106,REN
-0.2263,REBGLO,0.016,0.973,0.011,REN
-0.2278,REBGLO,0.005,0.992,0.004,REN
0.0772,REBGLO,0.012,0.975,0.013,REN
-0.4878,REBGLO,0.005,0.991,0.004,REN
0.4767,REBGLO,0.01,0.973,0.017,REN
0.34,REBGLO,0.015,0.965,0.02,REN
0.3612,REBGLO,0.005,0.984,0.011,REN
